event,gender,year,bin_width,bin_center,freq,total,density,event_name
4476,F,1995,0.004166666666666667,2.502083333333333,0.0,57.0,0.0,Houston
4476,F,1995,0.008333333333333333,2.525,0.0,57.0,0.0,Houston
4476,F,1995,0.016666666666666666,2.5125,0.0,57.0,0.0,Houston
4476,F,1995,0.016666666666666666,2.5375,2.0,57.0,0.03508771929824561,Houston
4476,F,1995,0.016666666666666666,2.5541666666666667,2.0,57.0,0.03508771929824561,Houston
4476,F,1995,0.016666666666666666,2.5708333333333333,2.0,57.0,0.03508771929824561,Houston
4476,F,1995,0.016666666666666666,2.5875,2.0,57.0,0.03508771929824561,Houston
4476,F,1995,0.016666666666666666,2.6041666666666665,1.0,57.0,0.017543859649122806,Houston
4476,F,1995,0.016666666666666666,2.620833333333333,0.0,57.0,0.0,Houston
4476,F,1995,0.016666666666666666,2.6375,2.0,57.0,0.03508771929824561,Houston
4476,F,1995,0.016666666666666666,2.6791666666666667,3.0,57.0,0.05263157894736842,Houston
4476,F,1995,0.016666666666666666,2.6958333333333333,2.0,57.0,0.03508771929824561,Houston
4476,F,1995,0.025,2.658333333333333,4.0,57.0,0.07017543859649122,Houston
4476,F,1995,0.025,2.716666666666667,2.0,57.0,0.03508771929824561,Houston
4476,F,1995,0.025,2.7416666666666667,3.0,57.0,0.05263157894736842,Houston
4476,F,1995,0.025,2.7666666666666666,4.0,57.0,0.07017543859649122,Houston
4476,F,1995,0.025,2.7916666666666665,4.0,57.0,0.07017543859649122,Houston
4476,F,1995,0.025,2.85,3.0,57.0,0.05263157894736842,Houston
4476,F,1995,0.03333333333333333,2.8208333333333333,4.0,57.0,0.07017543859649122,Houston
4476,F,1995,0.03333333333333333,2.879166666666667,3.0,57.0,0.05263157894736842,Houston
4476,F,1995,0.041666666666666664,2.9166666666666665,9.0,57.0,0.15789473684210525,Houston
4476,F,1995,0.075,2.975,5.0,57.0,0.08771929824561403,Houston
4476,F,2000,0.004166666666666667,2.502083333333333,0.0,30.0,0.0,Houston
4476,F,2000,0.008333333333333333,2.525,0.0,30.0,0.0,Houston
4476,F,2000,0.016666666666666666,2.5125,0.0,30.0,0.0,Houston
4476,F,2000,0.016666666666666666,2.5375,0.0,30.0,0.0,Houston
4476,F,2000,0.016666666666666666,2.5541666666666667,1.0,30.0,0.03333333333333333,Houston
4476,F,2000,0.016666666666666666,2.5708333333333333,1.0,30.0,0.03333333333333333,Houston
4476,F,2000,0.016666666666666666,2.5875,1.0,30.0,0.03333333333333333,Houston
4476,F,2000,0.016666666666666666,2.6041666666666665,0.0,30.0,0.0,Houston
4476,F,2000,0.016666666666666666,2.620833333333333,1.0,30.0,0.03333333333333333,Houston
4476,F,2000,0.016666666666666666,2.6375,2.0,30.0,0.06666666666666667,Houston
4476,F,2000,0.016666666666666666,2.6791666666666667,0.0,30.0,0.0,Houston
4476,F,2000,0.016666666666666666,2.6958333333333333,1.0,30.0,0.03333333333333333,Houston
4476,F,2000,0.025,2.658333333333333,0.0,30.0,0.0,Houston
4476,F,2000,0.025,2.716666666666667,1.0,30.0,0.03333333333333333,Houston
4476,F,2000,0.025,2.7416666666666667,2.0,30.0,0.06666666666666667,Houston
4476,F,2000,0.025,2.7666666666666666,3.0,30.0,0.1,Houston
4476,F,2000,0.025,2.7916666666666665,1.0,30.0,0.03333333333333333,Houston
4476,F,2000,0.025,2.85,1.0,30.0,0.03333333333333333,Houston
4476,F,2000,0.03333333333333333,2.8208333333333333,2.0,30.0,0.06666666666666667,Houston
4476,F,2000,0.03333333333333333,2.879166666666667,2.0,30.0,0.06666666666666667,Houston
4476,F,2000,0.041666666666666664,2.9166666666666665,4.0,30.0,0.13333333333333333,Houston
4476,F,2000,0.075,2.975,7.0,30.0,0.23333333333333334,Houston
4476,F,2005,0.004166666666666667,2.502083333333333,1.0,48.0,0.020833333333333332,Houston
4476,F,2005,0.008333333333333333,2.525,1.0,48.0,0.020833333333333332,Houston
4476,F,2005,0.016666666666666666,2.5125,0.0,48.0,0.0,Houston
4476,F,2005,0.016666666666666666,2.5375,2.0,48.0,0.041666666666666664,Houston
4476,F,2005,0.016666666666666666,2.5541666666666667,2.0,48.0,0.041666666666666664,Houston
4476,F,2005,0.016666666666666666,2.5708333333333333,0.0,48.0,0.0,Houston
4476,F,2005,0.016666666666666666,2.5875,1.0,48.0,0.020833333333333332,Houston
4476,F,2005,0.016666666666666666,2.6041666666666665,0.0,48.0,0.0,Houston
4476,F,2005,0.016666666666666666,2.620833333333333,0.0,48.0,0.0,Houston
4476,F,2005,0.016666666666666666,2.6375,3.0,48.0,0.0625,Houston
4476,F,2005,0.016666666666666666,2.6791666666666667,1.0,48.0,0.020833333333333332,Houston
4476,F,2005,0.016666666666666666,2.6958333333333333,2.0,48.0,0.041666666666666664,Houston
4476,F,2005,0.025,2.658333333333333,3.0,48.0,0.0625,Houston
4476,F,2005,0.025,2.716666666666667,3.0,48.0,0.0625,Houston
4476,F,2005,0.025,2.7416666666666667,3.0,48.0,0.0625,Houston
4476,F,2005,0.025,2.7666666666666666,2.0,48.0,0.041666666666666664,Houston
4476,F,2005,0.025,2.7916666666666665,4.0,48.0,0.08333333333333333,Houston
4476,F,2005,0.025,2.85,2.0,48.0,0.041666666666666664,Houston
4476,F,2005,0.03333333333333333,2.8208333333333333,3.0,48.0,0.0625,Houston
4476,F,2005,0.03333333333333333,2.879166666666667,5.0,48.0,0.10416666666666667,Houston
4476,F,2005,0.041666666666666664,2.9166666666666665,2.0,48.0,0.041666666666666664,Houston
