prop_numerator,proportion,event,year,gender,bin_center,proportion_demeanor,proportion_demeaned,event_name
"[18045.0, 19425.0)",-184.3317278892905,34956,2012,M,5.204166666666667,-191.27765953843533,6.945931649144825,Grandmas
"[18045.0, 19425.0)",-198.0160072098392,34956,2013,M,5.204166666666667,-191.27765953843533,-6.738347671403858,Grandmas
"[18045.0, 19425.0)",-189.81398727866267,34956,2014,M,5.204166666666667,-191.27765953843533,1.4636722597726646,Grandmas
"[18045.0, 19425.0)",-173.01516598385646,34956,2015,M,5.204166666666667,-191.27765953843533,18.262493554578867,Grandmas
"[18045.0, 19425.0)",-140.1639930794551,34956,2016,M,5.204166666666667,-191.27765953843533,51.11366645898022,Grandmas
"[18045.0, 19425.0)",-153.11583553789447,34956,2017,M,5.204166666666667,-191.27765953843533,38.16182400054086,Grandmas
"[18045.0, 19425.0)",-189.16703801183166,34956,2018,M,5.204166666666667,-191.27765953843533,2.1106215266036656,Grandmas
"[18045.0, 19425.0)",-172.75975250107692,34956,2019,M,5.204166666666667,-191.27765953843533,18.517907037358412,Grandmas
"[18045.0, 19425.0)",-564.5446897643237,4476,1995,F,5.204166666666667,-142.34963298339682,-422.1950567809269,Houston
"[18045.0, 19425.0)",-443.6751534363128,4476,1996,F,5.204166666666667,-142.34963298339682,-301.325520452916,Houston
"[18045.0, 19425.0)",-112.39300966523996,4476,1997,F,5.204166666666667,-142.34963298339682,29.956623318156858,Houston
"[18045.0, 19425.0)",-119.88577036591657,4476,1998,F,5.204166666666667,-142.34963298339682,22.463862617480245,Houston
"[18045.0, 19425.0)",-91.7889453237852,4476,2000,F,5.204166666666667,-142.34963298339682,50.56068765961162,Houston
"[18045.0, 19425.0)",-103.18036189959994,4476,2001,F,5.204166666666667,-142.34963298339682,39.16927108379687,Houston
"[18045.0, 19425.0)",-86.5447178892881,4476,2002,F,5.204166666666667,-142.34963298339682,55.80491509410872,Houston
"[18045.0, 19425.0)",-90.10813132106263,4476,2003,F,5.204166666666667,-142.34963298339682,52.24150166233419,Houston
"[18045.0, 19425.0)",-91.31608388652275,4476,2004,F,5.204166666666667,-142.34963298339682,51.03354909687407,Houston
"[18045.0, 19425.0)",-91.32558281790011,4476,2005,F,5.204166666666667,-142.34963298339682,51.0240501654967,Houston
"[18045.0, 19425.0)",-114.78025328588815,4476,2006,F,5.204166666666667,-142.34963298339682,27.569379697508666,Houston
"[18045.0, 19425.0)",-110.75012360853557,4476,2007,F,5.204166666666667,-142.34963298339682,31.599509374861242,Houston
"[18045.0, 19425.0)",-93.53668789349689,4476,2008,F,5.204166666666667,-142.34963298339682,48.81294508989993,Houston
"[18045.0, 19425.0)",-115.68811967920855,4476,2009,F,5.204166666666667,-142.34963298339682,26.66151330418826,Houston
"[18045.0, 19425.0)",-118.20933951446789,4476,2010,F,5.204166666666667,-142.34963298339682,24.14029346892893,Houston
"[18045.0, 19425.0)",-107.88096613719298,4476,2011,F,5.204166666666667,-142.34963298339682,34.46866684620383,Houston
"[18045.0, 19425.0)",-126.60669341217307,4476,2012,F,5.204166666666667,-142.34963298339682,15.742939571223744,Houston
"[18045.0, 19425.0)",-119.46269419076982,4476,2013,F,5.204166666666667,-142.34963298339682,22.886938792626992,Houston
"[18045.0, 19425.0)",-127.42448573112677,4476,2014,F,5.204166666666667,-142.34963298339682,14.925147252270051,Houston
"[18045.0, 19425.0)",-110.31066782559489,4476,2015,F,5.204166666666667,-142.34963298339682,32.038965157801925,Houston
"[18045.0, 19425.0)",-124.49808280533132,4476,2016,F,5.204166666666667,-142.34963298339682,17.851550178065494,Houston
"[18045.0, 19425.0)",-103.82691587606412,4476,2017,F,5.204166666666667,-142.34963298339682,38.522717107332696,Houston
"[18045.0, 19425.0)",-106.3040822883242,4476,2018,F,5.204166666666667,-142.34963298339682,36.04555069507262,Houston
"[18045.0, 19425.0)",-591.0796644040527,4476,1995,M,5.204166666666667,-175.69735531335354,-415.3823090906991,Houston
"[18045.0, 19425.0)",-412.4827578947176,4476,1996,M,5.204166666666667,-175.69735531335354,-236.78540258136408,Houston
"[18045.0, 19425.0)",-156.95213050286577,4476,1997,M,5.204166666666667,-175.69735531335354,18.74522481048777,Houston
"[18045.0, 19425.0)",-150.1605207630885,4476,1998,M,5.204166666666667,-175.69735531335354,25.53683455026504,Houston
"[18045.0, 19425.0)",-130.31938221222597,4476,2000,M,5.204166666666667,-175.69735531335354,45.377973101127566,Houston
"[18045.0, 19425.0)",-153.3185480934345,4476,2001,M,5.204166666666667,-175.69735531335354,22.378807219919054,Houston
"[18045.0, 19425.0)",-149.61092271270974,4476,2002,M,5.204166666666667,-175.69735531335354,26.086432600643803,Houston
"[18045.0, 19425.0)",-171.7651497074333,4476,2003,M,5.204166666666667,-175.69735531335354,3.9322056059202453,Houston
"[18045.0, 19425.0)",-172.98840655099673,4476,2004,M,5.204166666666667,-175.69735531335354,2.708948762356812,Houston
"[18045.0, 19425.0)",-156.0045157104524,4476,2005,M,5.204166666666667,-175.69735531335354,19.69283960290113,Houston
"[18045.0, 19425.0)",-165.29230243738394,4476,2006,M,5.204166666666667,-175.69735531335354,10.405052875969602,Houston
"[18045.0, 19425.0)",-159.77759726862575,4476,2007,M,5.204166666666667,-175.69735531335354,15.919758044727786,Houston
"[18045.0, 19425.0)",-139.51833085371365,4476,2008,M,5.204166666666667,-175.69735531335354,36.17902445963989,Houston
"[18045.0, 19425.0)",-158.48968035179826,4476,2009,M,5.204166666666667,-175.69735531335354,17.207674961555284,Houston
"[18045.0, 19425.0)",-134.49762117891595,4476,2010,M,5.204166666666667,-175.69735531335354,41.19973413443759,Houston
"[18045.0, 19425.0)",-125.38206100535034,4476,2011,M,5.204166666666667,-175.69735531335354,50.3152943080032,Houston
"[18045.0, 19425.0)",-133.09092219688065,4476,2012,M,5.204166666666667,-175.69735531335354,42.606433116472886,Houston
"[18045.0, 19425.0)",-124.40292885266135,4476,2013,M,5.204166666666667,-175.69735531335354,51.29442646069219,Houston
"[18045.0, 19425.0)",-128.5753131898013,4476,2014,M,5.204166666666667,-175.69735531335354,47.122042123552234,Houston
"[18045.0, 19425.0)",-134.17383395696578,4476,2015,M,5.204166666666667,-175.69735531335354,41.52352135638776,Houston
"[18045.0, 19425.0)",-144.10725671339452,4476,2016,M,5.204166666666667,-175.69735531335354,31.59009859995902,Houston
"[18045.0, 19425.0)",-123.21436812926324,4476,2017,M,5.204166666666667,-175.69735531335354,52.482987184090305,Houston
"[18045.0, 19425.0)",-125.83495752040079,4476,2018,M,5.204166666666667,-175.69735531335354,49.86239779295275,Houston
"[18045.0, 19425.0)",-186.4784604242945,96107,1996,F,5.204166666666667,-133.83880127875761,-52.63965914553688,Chicago
"[18045.0, 19425.0)",-179.97023227419916,96107,1997,F,5.204166666666667,-133.83880127875761,-46.13143099544155,Chicago
"[18045.0, 19425.0)",-172.67141240561762,96107,1998,F,5.204166666666667,-133.83880127875761,-38.83261112686,Chicago
"[18045.0, 19425.0)",-175.45075634292843,96107,1999,F,5.204166666666667,-133.83880127875761,-41.611955064170814,Chicago
"[18045.0, 19425.0)",-150.63932435403385,96107,2000,F,5.204166666666667,-133.83880127875761,-16.80052307527623,Chicago
"[18045.0, 19425.0)",-143.19433963884615,96107,2002,F,5.204166666666667,-133.83880127875761,-9.35553836008853,Chicago
"[18045.0, 19425.0)",-130.4928423073645,96107,2003,F,5.204166666666667,-133.83880127875761,3.3459589713931166,Chicago
"[18045.0, 19425.0)",-141.092538028842,96107,2005,F,5.204166666666667,-133.83880127875761,-7.253736750084386,Chicago
"[18045.0, 19425.0)",-135.31563764297672,96107,2006,F,5.204166666666667,-133.83880127875761,-1.4768363642191105,Chicago
"[18045.0, 19425.0)",-71.17307583336583,96107,2007,F,5.204166666666667,-133.83880127875761,62.665725445391786,Chicago
"[18045.0, 19425.0)",-96.8406733013169,96107,2008,F,5.204166666666667,-133.83880127875761,36.99812797744072,Chicago
"[18045.0, 19425.0)",-134.32107749835788,96107,2009,F,5.204166666666667,-133.83880127875761,-0.4822762196002657,Chicago
"[18045.0, 19425.0)",-108.9263305716136,96107,2010,F,5.204166666666667,-133.83880127875761,24.91247070714401,Chicago
"[18045.0, 19425.0)",-106.04999230307612,96107,2011,F,5.204166666666667,-133.83880127875761,27.78880897568149,Chicago
"[18045.0, 19425.0)",-113.88146943798398,96107,2015,F,5.204166666666667,-133.83880127875761,19.957331840773634,Chicago
"[18045.0, 19425.0)",-125.75347287823442,96107,2016,F,5.204166666666667,-133.83880127875761,8.085328400523196,Chicago
"[18045.0, 19425.0)",-112.20718095596722,96107,2017,F,5.204166666666667,-133.83880127875761,21.631620322790397,Chicago
"[18045.0, 19425.0)",-125.67400752742506,96107,2018,F,5.204166666666667,-133.83880127875761,8.164793751332553,Chicago
"[18045.0, 19425.0)",-132.80440056995081,96107,2019,F,5.204166666666667,-133.83880127875761,1.0344007088067997,Chicago
"[18045.0, 19425.0)",-218.49270495258133,96107,1996,M,5.204166666666667,-162.87864070279934,-55.61406424978199,Chicago
"[18045.0, 19425.0)",-210.96109720838837,96107,1997,M,5.204166666666667,-162.87864070279934,-48.08245650558902,Chicago
"[18045.0, 19425.0)",-189.42819533843965,96107,1998,M,5.204166666666667,-162.87864070279934,-26.549554635640305,Chicago
